<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Valued Customer
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=TCD-CHANNEL 2
<COLUMN>=RESTEK 15METER MXT-1
<CARRIER>=HELIUM AT 5 PSI
<TEMPERATURE>=
<EVENTS>=ch2.evt
<COMPONENTS>=CornellTCD.cpt
<SAMPLE>=RUN1
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 8-17-2019
<TIME>=16: 7:23
<RATE>=5Hz
<SIZE>=4800
<SAMP WEIGHT>=1.000000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=DEFAULT.CON
-11,-11
-27,4751
-45,9511
-53,14282
-54,19059
-45,23847
-27,28643
-9,33440
4,38231
13,43018
22,47806
28,52590
34,57375
36,62155
31,66929
22,71698
10,76464
-7,81226
-37,85974
324,91114
-36234,59334
-73671,26676
-96528,8597
-109904,0
-80736,28605
-47519,61260
-27023,81194
-15263,92392
-8401,98692
-4219,102312
-1562,104407
163,105570
1275,106120
1953,106236
2316,106037
2447,105606
2408,105004
2250,104284
2012,103484
1723,102633
1406,101754
1071,100857
729,99953
372,99034
-31,98069
-584,96954
-1522,95454
-3127,93287
-5470,90381
-8337,86952
-11340,83387
-14070,80095
-16324,77279
-18151,74890
-19654,72825
-20917,71000
-22007,69348
-22964,67829
-23761,66470
-24119,65550
-23755,65351
-22644,65900
-20953,67029
-19101,68319
-17485,69373
-16214,70082
-15239,70495
-14491,70681
-13920,70690
-13475,70573
-13137,70349
-12879,70045
-12680,69682
-12531,69269
-12409,68829
-12311,68365
-12228,67886
-12157,67394
-12098,66891
-12044,66383
-11993,65872
-11943,65360
-11895,64846
-11846,64333
-11800,63817
-11755,63300
-11710,62783
-11664,62267
-11617,61752
-11568,61239
-11517,60728
-11463,60220
-11405,59716
-11340,59219
-11272,58724
-11206,58228
-11139,57733
-11070,57240
-11002,56746
-10936,56250
-10874,55750
-10822,55240
-10778,54722
-10738,54200
-10704,53672
-10671,53143
-10635,52617
-10600,52090
-10562,51566
-10519,51047
-10472,50532
-10422,50019
-10373,49506
-10331,48986
-10291,48464
-10254,47939
-10218,47413
-10182,46887
-10154,46353
-10129,45816
-10112,45271
-10102,44719
-10094,44165
-10093,43604
-10088,43047
-10079,42494
-10065,41946
-10044,41405
-10019,40867
-9990,40334
-9958,39804
-9925,39275
-9894,38744
-9866,38210
-9839,37675
-9818,37134
-9802,36588
-9792,36036
-9788,35478
-9786,34918
-9781,34361
-9771,33809
-9759,33259
-9742,32714
-9718,32176
-9692,31639
-9659,31110
-9624,30583
-9592,30053
-9568,29515
-9549,28972
-9535,28424
-9526,27871
-9519,27316
-9519,26754
-9524,26187
-9537,25612
-9550,25037
-9560,24465
-9572,23891
-9575,23326
-9577,22762
-9576,23119
-9569,23483
-9566,23842
-9560,24205
-9557,24565
-9559,24919
-9532,25303
-8781,26410
-13970,21578
-21825,14080
-29068,7193
-36263,355
-36975,0
-34643,1447
-32657,2548
-31184,3136
-29985,3450
-28892,3658
-27813,3853
-26715,4066
-25602,4294
-24485,4526
-23376,4750
-22288,4954
-21227,5130
-20203,5269
-19225,5362
-18292,5410
-17409,5409
-16570,5363
-15778,5270
-15027,5136
-14319,4959
-13649,4744
-13007,4502
-12394,4230
-11805,3934
-11238,3616
-10699,3270
-10188,2897
-9704,2496
-9250,2065
-8824,1606
-8421,1124
-8042,619
-7688,88
-7356,-465
-7048,-1042
-6761,-1640
-6490,-2253
-6228,0
-5973,40
-5724,74
-5480,103
-5243,125
-5011,142
-4787,151
-4573,150
-4370,138
-4179,114
-3998,80
-3828,35
-3667,-19
-3517,-84
-3381,-163
-3255,-251
-3131,-216
-3006,-180
-2865,-127
-2703,-54
-2517,44
-2295,206
-2036,405
-1737,644
-1409,913
-1065,1197
-720,1482
-397,1746
-113,1970
116,2139
276,2239
362,2266
380,2224
333,2117
236,1961
107,1772
-40,1565
-191,1355
-331,1155
-456,970
-565,801
-652,655
-725,522
-784,403
-831,297
-872,196
-903,105
-926,23
-948,17
-969,13
-989,10
-1008,8
