<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Valued Customer
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=TCD-CHANNEL 2
<COLUMN>=RESTEK 15METER MXT-1
<CARRIER>=HELIUM AT 5 PSI
<TEMPERATURE>=
<EVENTS>=ch2.evt
<COMPONENTS>=CornellTCD.cpt
<SAMPLE>=RUN1
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 8-17-2019
<TIME>=19: 8:43
<RATE>=5Hz
<SIZE>=4800
<SAMP WEIGHT>=1.000000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=DEFAULT.CON
15,15
27,4651
33,9281
35,13908
36,18533
35,23157
31,27777
22,32393
7,37002
-13,41607
-30,46214
-41,50828
-49,55444
-50,60068
-48,64694
-43,69324
-36,73955
-29,78587
-35,83205
375,88240
-35950,56539
-72009,25105
-93720,8018
-106363,0
-76946,28888
-44827,60479
-25306,79472
-14196,90054
-7708,96014
-3718,99476
-1143,101523
565,102702
1691,103300
2406,103487
2809,103362
2984,103009
2989,102486
2867,101836
2660,101100
2393,100305
2083,99467
1746,98602
1395,97723
1031,96831
628,95900
82,94825
-832,93383
-2399,91288
-4688,88471
-7492,85139
-10432,81671
-13103,78472
-15313,75733
-17103,73415
-18577,71413
-19818,69644
-20889,68045
-21835,66571
-22640,65238
-23040,64310
-22727,64094
-21666,64627
-20004,65761
-18142,67095
-16497,68212
-15195,68986
-14189,69464
-13419,69705
-12822,69774
-12350,69718
-11984,69556
-11694,69318
-11467,69017
-11294,68662
-11163,68265
-11065,67834
-10996,67375
-10942,66901
-10904,66411
-10872,65915
-10845,65414
-10820,64911
-10790,64413
-10755,63919
-10714,63432
-10667,62951
-10610,62480
-10549,62013
-10482,61552
-10414,61092
-10347,60630
-10282,60167
-10217,59704
-10150,59243
-10087,58778
-10027,58310
-9972,57837
-9921,57360
-9871,56881
-9823,56401
-9777,55919
-9731,55437
-9687,54953
-9641,54471
-9591,53993
-9540,53516
-9484,53043
-9429,52570
-9380,52091
-9331,51612
-9289,51126
-9247,50640
-9210,50149
-9180,49650
-9156,49146
-9131,48643
-9108,48138
-9083,47635
-9055,47135
-9033,46629
-9009,46125
-8983,45622
-8958,45119
-8926,44623
-8890,44131
-8852,43641
-8810,43155
-8770,42667
-8733,42176
-8697,41683
-8663,41189
-8633,40691
-8609,40187
-8588,39680
-8572,39168
-8560,38652
-8551,38132
-8549,37606
-8545,37082
-8537,36562
-8529,36042
-8514,35529
-8496,35019
-8474,34513
-8451,34007
-8426,33504
-8404,32998
-8386,32488
-8368,31978
-8355,31463
-8344,30946
-8337,30425
-8334,29899
-8338,29367
-8346,28831
-8355,28294
-8364,27757
-8367,27226
-8368,26697
-8370,26167
-8366,26319
-8365,26469
-8356,26627
-8347,26784
-8342,26938
-8335,27094
-8332,27245
-8332,27394
-8356,27519
-8028,27995
-13897,22275
-22191,14130
-29657,6812
-36605,13
-36767,0
-34107,1895
-31948,3290
-30397,4077
-29177,4533
-28091,4854
-27039,5142
-25978,5439
-24906,5747
-23825,6064
-22750,6374
-21696,6664
-20670,6926
-19684,7148
-18740,7328
-17838,7465
-16985,7554
-16175,7600
-15408,7603
-14678,7569
-13985,7497
-13326,7392
-12696,7258
-12094,7096
-11517,6908
-10963,6698
-10437,6460
-9938,6195
-9466,5903
-9017,5587
-8591,5249
-8188,4888
-7804,4508
-7444,4104
-7109,3674
-6801,3218
-6513,2742
-6243,2248
-5982,1745
-5724,1238
-5475,723
-5232,202
-4994,-324
-4762,-856
-4537,-728
-4320,-608
-4112,-497
-3917,-399
-3735,-314
-3563,-238
-3406,0
-3261,4
-3124,0
-2994,0
-2870,-27
-2744,-52
-2607,-65
-2452,-61
-2269,-29
-2051,39
-1796,229
-1498,463
-1166,730
-812,1020
-453,1315
-115,1588
180,1819
413,1987
577,2087
665,2111
684,2065
643,1960
545,1797
413,1601
257,1381
94,1153
-64,931
-211,719
-339,527
-445,357
-524,213
-576,97
-611,-2
-629,0
-639,0
-642,2
-641,8
-641,13
-637,22
-639,25
-640,29
-643,31
-652,28
-660,36
-664,48
-663,65
-649,95
-628,132
-597,179
-560,232
-521,287
-483,341
-449,391
-420,436
-395,477
-369,519
-347,557
-325,595
-310,626
-300,652
-298,670
-303,681
-309,691
-315,701
-317,716
-313,736
-303,762
-288,793
-266,831
-238,875
-210,919
-178,967
-152,1009
-131,1046
-115,1078
-104,1105
-97,1128
-97,1144
-106,1151
-119,1154
-134,1155
-148,1157
-160,1161
-171,1166
-177,1176
-180,1190
-172,1214
-158,1244
-144,1274
-128,1306
-114,1336
-105,1361
-94,1388
-86,1412
-78,1436
-75,1455
-78,1468
-83,1479
-96,1482
-111,1483
-127,1483
-142,1484
-150,1493
-149,1510
-133,1542
-108,1583
-71,1636
-25,1698
29,1768
99,1854
183,1954
285,2072
405,2208
544,2363
701,2536
875,2726
1056,2923
1238,3121
1420,3319
1591,3506
1747,3678
1877,3824
1964,3927
2011,3991
2021,4017
1990,4002
1924,3952
1825,3869
1695,3755
1548,3624
1387,3479
1219,3327
1051,3175
888,3028
734,2890
589,2761
454,2642
335,2539
236,2456
158,2394
99,2351
59,2327
34,2318
26,2327
31,2348
40,2373
53,2402
65,2430
80,2461
94,2491
101,2514
104,2533
97,2542
86,2547
71,2548
55,2548
39,2548
24,2549
10,2551
0,2557
-4,2570
2,2592
12,2618
26,2648
45,2683
62,2716
78,2748
93,2779
100,2802
99,2817
95,2829
81,2831
62,2828
41,2823
24,2822
13,2827
13,2844
21,2868
32,2895
49,2928
66,2961
86,2997
106,3033
123,3066
140,3099
155,3130
167,3158
174,3182
176,3200
171,3211
158,3214
143,3215
127,3215
110,3214
97,3217
86,3222
76,3228
70,3238
70,3255
72,3273
76,3293
84,3317
86,3335
87,3352
86,3367
78,3375
69,3382
55,3384
38,3383
19,3380
3,3380
-9,3384
-19,3390
-23,3402
-22,3419
-15,3442
1,3474
24,3513
44,3549
65,3586
85,3622
100,3653
112,3681
118,3703
119,3720
116,3733
108,3741
98,3747
84,3749
67,3748
55,3752
52,3766
54,3784
65,3811
80,3842
98,3876
118,3912
139,3949
156,3982
170,4012
183,4041
190,4065
193,4084
192,4099
189,4112
181,4120
168,4123
158,4129
142,4129
130,4133
128,4147
128,4164
137,4189
155,4223
174,4258
194,4294
208,4324
218,4350
224,4372
223,4387
223,4403
218,4414
207,4419
195,4423
175,4419
153,4413
133,4409
114,4406
99,4407
93,4417
93,4434
103,4460
117,4490
134,4523
153,4558
168,4589
184,4621
196,4649
206,4675
215,4700
223,4724
226,4743
228,4761
232,4781
242,4807
271,4852
315,4912
375,4988
457,5087
555,5201
672,5334
810,5488
965,5659
1140,5850
1332,6058
1542,6284
1769,6527
2013,6787
2272,7062
2543,7349
2827,7649
3121,7959
3425,8279
3734,8604
4045,8931
4348,9250
4646,9565
4929,9864
5191,10142
5429,10396
5632,10615
5796,10795
5918,10933
5995,11026
6030,11077
6023,11086
5970,11049
5869,10964
5726,10837
5548,10675
5343,10486
5117,10276
4876,10051
4624,9816
4364,9572
4105,9329
3842,9082
3583,8839
3321,8593
3066,8354
2818,8122
2578,7898
2351,7687
2129,7481
1917,7285
1715,7099
1527,6927
1354,6770
1201,6633
1066,6514
946,6410
847,6328
767,6264
704,6217
656,6185
617,6162
585,6146
560,6137
536,6129
516,6125
496,6121
475,6116
456,6113
432,6105
410,6099
385,6090
369,6090
360,6097
354,6108
360,6130
368,6154
385,6187
409,6227
435,6269
462,6312
484,6350
508,6390
528,6426
544,6458
556,6486
557,6503
556,6518
553,6531
549,6543
549,6559
553,6579
558,6601
571,6630
590,6665
615,6706
649,6756
683,6806
713,6852
742,6897
768,6939
792,6979
813,7016
828,7047
838,7073
840,7091
844,7111
853,7136
869,7168
896,7212
932,7264
977,7325
1025,7389
1079,7459
1133,7529
1188,7600
1251,7679
1331,7775
1422,7882
1531,8007
1651,8143
1782,8290
1920,8444
2058,8598
2200,8756
2337,8909
2476,9065
2610,9215
2741,9362
2869,9506
2995,9648
3122,9791
3246,9931
3366,10067
3475,10192
3574,10307
3658,10407
3728,10493
3786,10567
3835,10632
3880,10693
3924,10753
3967,10812
4005,10867
4046,10924
4086,10980
4128,11038
4175,11101
4223,11165
4275,11233
4337,11311
4400,11390
4472,11478
4560,11582
4660,11698
4778,11832
4909,11979
5042,12128
5178,12280
5310,12428
5434,12569
5552,12703
5656,12823
5752,12935
5842,13041
5930,13145
6015,13246
6092,13339
6161,13424
6221,13500
6274,13569
6321,13632
6367,13694
6404,13747
6430,13789
6447,13822
6457,13848
6465,13873
6475,13899
6490,13930
6511,13967
6532,14004
6561,14049
6583,14087
6599,14119
6615,14151
6624,14176
6634,14202
6648,14232
6660,14260
6678,14294
6706,14338
6746,14394
6804,14468
6869,14550
6942,14639
7016,14729
7090,14819
7167,14912
7240,15001
7311,15088
7372,15165
7431,15240
7486,15311
7535,15376
7581,15438
7612,15485
7633,15522
7646,15551
7654,15575
7660,15597
7664,15618
7665,15635
7668,15654
7674,15676
7682,15700
7693,15727
7709,15759
7722,15788
7731,15813
7739,15837
7741,15855
7742,15872
7746,15892
7751,15913
7758,15936
7775,15969
7801,16011
7838,16065
7887,16130
7944,16203
8007,16282
8070,16361
8132,16439
8188,16511
8241,16580
8287,16642
8325,16696
8360,16747
8385,16788
8403,16822
8416,16851
8421,16872
8417,16884
8413,16896
8409,16909
8408,16924
8413,16945
8426,16974
8444,17008
8466,17046
8493,17089
8519,17131
8537,17165
8553,17197
8561,17221
8562,17238
8564,17256
8554,17262
8536,17260
8520,17260
8507,17263
8506,17279
8518,17307
8542,17347
8570,17391
8605,17442
8645,17498
8692,17561
8742,17627
8787,17688
8830,17747
8864,17797
8893,17842
8919,17884
8937,17918
8949,17946
8955,17968
8955,17984
8945,17990
8932,17993
8915,17992
8899,17992
8889,17999
8890,18016
8899,18041
8919,18077
8943,18117
8961,18151
8975,18181
8980,18202
8979,18217
8976,18230
8971,18241
8959,18245
8943,18245
8917,18235
8890,18224
8866,18216
8846,18212
8834,18216
8829,18228
8831,18246
8838,18269
8847,18294
8852,18315
8853,18332
8849,18344
8840,18351
8830,18357
8818,18361
8807,18366
8796,18371
8781,18372
8759,18366
8741,18364
8719,18358
8700,18355
8692,18363
8688,18376
8697,18401
8714,18434
8740,18476
8770,18522
8800,18568
8822,18606
8838,18638
8843,18659
8842,18674
8837,18685
8824,18688
8806,18686
8787,18683
8761,18673
8726,18654
8694,18638
8670,18630
8652,18628
8651,18644
8656,18665
8668,18693
8689,18730
8714,18771
8740,18813
8757,18846
8764,18869
8763,18884
8756,18893
8742,18895
8727,18896
8706,18891
8678,18879
8650,18867
8620,18853
8592,18841
8576,18841
8567,18849
8568,18866
8582,18896
8599,18929
8623,18969
8650,19012
8671,19049
8685,19079
8693,19103
8692,19118
8685,19127
8674,19132
8655,19129
8629,19119
8598,19104
8564,19086
8527,19065
8495,19049
8468,19038
8448,19034
8440,19043
8441,19060
8450,19085
8463,19114
8474,19141
8485,19168
8487,19186
8484,19199
8478,19209
8468,19215
8452,19215
8433,19212
8410,19205
8381,19192
8352,19179
8328,19171
8307,19166
8294,19169
8293,19185
8304,19212
8325,19249
8350,19290
8381,19337
8406,19378
8425,19413
8441,19445
8451,19471
8459,19495
8460,19512
8455,19524
8439,19524
8413,19514
8384,19501
8353,19486
8325,19474
8297,19462
8272,19453
8252,19449
8239,19452
8239,19469
8249,19495
8268,19530
8280,19558
8285,19579
8281,19591
8264,19590
8248,19590
8228,19586
8200,19574
8169,19559
8128,19534
8083,19505
8042,19480
8000,19454
7959,19429
7918,19404
7879,19381
7844,19362
7818,19352
7803,19353
7794,19361
7798,19381
7810,19409
7822,19437
7835,19466
7841,19488
7842,19505
7845,19524
7838,19533
7822,19533
7803,19530
7775,19518
7742,19501
7709,19484
7679,19470
7654,19461
7639,19462
7633,19472
7631,19487
7639,19511
7651,19539
7671,19575
7698,19618
7719,19655
7739,19691
7753,19721
7750,19734
7739,19739
7717,19733
7683,19715
7645,19693
7602,19666
7552,19632
7496,19592
7442,19554
7391,19519
7348,19492
7317,19477
7288,19465
7268,19461
7254,19463
7241,19466
7237,19478
7233,19490
7233,19506
7238,19527
7239,19544
7239,19560
7234,19571
7219,19572
7196,19565
7171,19556
7143,19544
7120,19537
7105,19538
7094,19543
7089,19554
7088,19570
7097,19595
7112,19626
7136,19666
7162,19708
7187,19749
7218,19796
7246,19840
7275,19885
7298,19924
7310,19952
7314,19972
7309,19983
7286,19976
7251,19957
7205,19927
7148,19886
7094,19848
7044,19814
6999,19785
6966,19768
